Mean Precision,Max Precision,Min Precision
0.5939385456797516,0.8235294117647058,0.42857142857142855
0.5221848783620495,0.6810344827586207,0.4174757281553398
0.6663656236897988,0.9367088607594937,0.45222929936305734
